customer_id,gender,senior_citizen,partner,dependents,tenure_months,contract_type,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,phone_service,num_premium_services,monthly_charges,total_charges,payment_method,paperless_billing,clv,treatment,propensity_score,churn_binary,revenue_at_risk,tenure_bucket,uplift_score,mu_0_control,mu_1_treatment,quadrant,value_at_risk
CUST-00824,Female,0,Yes,No,24,Month-to-month,No,No,Yes,No,No internet service,No,Yes,Yes,2,55.6,1247.84,Mailed check,Yes,844.65,0,0.3814,0,0.0,13-24 months,0.1144025328702952,0.3171153293235328,0.20271279645323761,Persuadable,96.63
CUST-06904,Male,0,No,No,9,Month-to-month,Fiber optic,No,No internet service,No internet service,No,No internet service,No,Yes,0,60.29,565.72,Electronic check,Yes,844.49,1,0.7018,0,0.0,0-12 months,0.13304332837572047,0.5789952220893713,0.4459518937136508,Persuadable,112.35
CUST-03524,Male,0,Yes,Yes,5,Month-to-month,Fiber optic,No,No internet service,No,No internet service,Yes,No internet service,Yes,1,79.91,389.32,Credit card (automatic),No,844.15,1,0.8537,1,958.92,0-12 months,0.09842187844636086,0.6769113372208311,0.5784894587744702,Persuadable,83.08
CUST-05602,Female,0,Yes,No,4,Month-to-month,Fiber optic,No internet service,Yes,No,No,No internet service,Yes,Yes,2,72.52,307.29,Credit card (automatic),Yes,843.94,1,0.8437,0,0.0,0-12 months,0.14625439924365524,0.6816120514020242,0.535357652158369,Persuadable,123.43
CUST-00218,Female,0,No,Yes,33,Month-to-month,Fiber optic,Yes,No internet service,No internet service,Yes,No,No,Yes,2,45.08,1617.23,Electronic check,No,843.75,0,0.1716,0,0.0,25-48 months,0.09467725857750403,0.3086247906452342,0.21394753206773015,Persuadable,79.88
CUST-02503,Male,0,No,No,72,Month-to-month,Fiber optic,No,No,Yes,No,Yes,No,Yes,2,46.99,3429.49,Mailed check,No,843.72,0,0.0099,0,0.0,49+ months,0.13030255242973876,0.39374783905519495,0.2634452866254562,Persuadable,109.94
CUST-06882,Female,0,No,Yes,12,Month-to-month,DSL,No,No,No internet service,No,No,No,Yes,0,54.26,655.65,Credit card (automatic),Yes,843.49,1,0.6111,0,0.0,0-12 months,0.07326507010768604,0.3136648352010492,0.24039976509336317,Persuadable,61.8
CUST-02588,Female,1,Yes,No,8,One year,No,No,Yes,No internet service,Yes,No,No internet service,Yes,2,40.96,304.36,Mailed check,No,843.41,0,0.0944,0,0.0,0-12 months,0.028882910893209046,0.23074075195471033,0.2018578410615013,Sure Thing,24.36
CUST-04084,Female,0,No,Yes,7,Month-to-month,Fiber optic,No,No internet service,Yes,No,No internet service,No,Yes,1,62.29,431.48,Electronic check,No,843.32,1,0.7298,1,747.48,0-12 months,0.18360589905554747,0.5954736652012353,0.4118677661456879,Persuadable,154.84
CUST-06340,Female,0,No,No,9,Month-to-month,DSL,No,No,Yes,No internet service,No,Yes,Yes,2,64.05,519.64,Electronic check,Yes,843.13,1,0.7307,1,768.6,0-12 months,-0.21595948153641198,0.261307503261641,0.47726698479805296,Sleeping Dog,-182.08
CUST-06120,Male,0,No,No,1,Month-to-month,DSL,Yes,No,No,Yes,No,No,No,2,90.78,95.45,Electronic check,No,842.68,1,0.914,0,0.0,0-12 months,0.21176813086855084,0.5454319435223308,0.33366381265378,Persuadable,178.45
CUST-00513,Female,0,Yes,No,64,Month-to-month,Fiber optic,Yes,No,No,No internet service,Yes,No,No,2,40.72,2455.27,Credit card (automatic),Yes,842.65,0,0.0144,1,488.64,49+ months,0.2001747324747759,0.41465576648492536,0.21448103401014945,Persuadable,168.68
CUST-03282,Male,1,No,No,61,Month-to-month,DSL,Yes,Yes,No,No,No,No,No,2,51.38,3383.23,Electronic check,No,842.62,0,0.0323,0,0.0,49+ months,-0.025216764085165155,0.336147353981844,0.36136411806700913,Sleeping Dog,-21.25
CUST-01483,Male,1,Yes,No,1,Month-to-month,DSL,Yes,No internet service,No,No,No,Yes,Yes,2,118.0,124.6,Mailed check,No,842.46,1,0.959,0,0.0,0-12 months,0.19220528867658004,0.545566021095563,0.3533607324189829,Persuadable,161.93
CUST-04685,Female,0,No,No,15,Month-to-month,Fiber optic,No,Yes,No,Yes,No,No,Yes,2,59.56,932.77,Electronic check,Yes,842.04,1,0.5958,1,714.72,13-24 months,-0.16125036881576854,0.2777893892407484,0.43903975805651696,Sleeping Dog,-135.78
CUST-02445,Female,0,Yes,No,11,Month-to-month,Fiber optic,No internet service,Yes,No,No,No,No internet service,Yes,1,54.56,647.9,Mailed check,Yes,841.84,1,0.6404,0,0.0,0-12 months,0.07914665336681465,0.42069338404997286,0.3415467306831582,Persuadable,66.63
CUST-00527,Female,1,No,Yes,10,Month-to-month,DSL,No,No,No internet service,Yes,Yes,No internet service,Yes,2,58.71,574.87,Bank transfer (automatic),No,841.73,0,0.6716,0,0.0,0-12 months,-0.12552069612730143,0.3192585450830956,0.444779241210397,Sleeping Dog,-105.65
CUST-01841,Male,0,Yes,No,18,Two year,Fiber optic,No internet service,No,No internet service,No,No,No,Yes,0,26.82,518.31,Electronic check,Yes,841.72,0,0.0026,0,0.0,13-24 months,-0.15196968132310892,0.0610900076817805,0.21305968900488942,Sleeping Dog,-127.92
CUST-00798,Male,0,No,No,38,Month-to-month,DSL,No,No internet service,Yes,Yes,No,No internet service,Yes,2,47.76,1850.08,Bank transfer (automatic),Yes,841.69,0,0.1501,0,0.0,25-48 months,0.13824072194023324,0.2864760934984408,0.14823537155820754,Persuadable,116.36
CUST-01380,Female,0,No,No,5,Month-to-month,Fiber optic,No,No,Yes,No,Yes,No,Yes,2,82.51,429.79,Electronic check,Yes,841.23,1,0.8607,1,990.12,0-12 months,0.18402823548563862,0.7525087628651008,0.5684805273794622,Persuadable,154.81
CUST-02642,Female,0,No,No,48,Month-to-month,DSL,No,No internet service,Yes,No,No internet service,No,Yes,1,54.48,2606.9,Mailed check,Yes,841.14,1,0.0903,0,0.0,25-48 months,0.0008184483424916456,0.2503356952495861,0.24951724690709445,Lost Cause,0.69
CUST-01022,Female,0,No,Yes,72,Month-to-month,DSL,No,Yes,Yes,No,No internet service,Yes,Yes,3,38.93,2732.23,Mailed check,Yes,841.04,0,0.0063,0,0.0,49+ months,0.049228871748717595,0.2320060075893596,0.182777135840642,Sure Thing,41.4
CUST-03894,Male,0,No,Yes,42,Month-to-month,DSL,Yes,No,No,No internet service,Yes,No,Yes,2,46.32,1810.74,Mailed check,No,841.03,0,0.0905,0,0.0,25-48 months,0.13092147211478397,0.22479274270555477,0.0938712705907708,Sure Thing,110.11
CUST-01701,Female,0,No,No,18,Month-to-month,Fiber optic,No internet service,No,Yes,No,No,Yes,Yes,2,57.42,1099.97,Mailed check,No,840.8,1,0.5157,0,0.0,13-24 months,-0.08965478184649123,0.28934849367672505,0.3790032755232163,Sleeping Dog,-75.38
CUST-05376,Male,0,No,No,27,Month-to-month,DSL,No,No internet service,No,No,No,Yes,Yes,1,53.1,1457.79,Bank transfer (automatic),No,840.66,0,0.3374,0,0.0,25-48 months,0.04855701264544646,0.22958546752582568,0.18102845488037922,Sure Thing,40.82
CUST-00253,Male,0,No,No,12,Month-to-month,Fiber optic,Yes,No,No,No,No,No,Yes,1,67.44,729.2,Credit card (automatic),No,840.57,1,0.6985,1,809.28,0-12 months,-0.0049865930307732564,0.42038960584297624,0.4253761988737495,Lost Cause,-4.19
CUST-01997,Female,0,No,No,2,Month-to-month,Fiber optic,No,Yes,No,No internet service,No,No internet service,Yes,1,85.46,169.08,Electronic check,Yes,840.46,1,0.891,1,1025.52,0-12 months,-0.050078823030378805,0.5005744235578912,0.55065324658827,Sleeping Dog,-42.09
CUST-02245,Female,0,No,No,23,Month-to-month,Fiber optic,No internet service,No internet service,No,No,No,Yes,Yes,1,61.66,1559.07,Mailed check,Yes,840.35,1,0.4688,1,739.92,13-24 months,-0.08318757732597104,0.315516040832209,0.39870361815818006,Sleeping Dog,-69.91
CUST-01686,Male,0,No,Yes,72,Month-to-month,Fiber optic,No internet service,Yes,Yes,No,No internet service,No,Yes,2,40.93,3172.66,Electronic check,Yes,840.21,0,0.0075,0,0.0,49+ months,0.033156991894270404,0.38605815938695054,0.35290116749268013,Persuadable,27.86
CUST-00510,Female,0,No,No,30,Month-to-month,DSL,No,Yes,Yes,No,Yes,Yes,Yes,4,57.14,1646.29,Electronic check,Yes,839.98,0,0.306,0,0.0,25-48 months,-0.023536081578084872,0.21465743836093978,0.23819351993902466,Sleeping Dog,-19.77
CUST-01801,Male,0,No,No,42,Month-to-month,DSL,Yes,No,Yes,No internet service,Yes,No,Yes,3,47.33,2070.64,Credit card (automatic),No,839.97,0,0.1103,0,0.0,25-48 months,0.17015721243878482,0.2500009258780487,0.07984371343926386,Sure Thing,142.93
CUST-02818,Male,0,No,No,1,Month-to-month,Fiber optic,No,No internet service,No,No internet service,No internet service,Yes,No,1,98.05,104.95,Bank transfer (automatic),No,839.74,1,0.9287,0,0.0,0-12 months,0.4142117354349638,0.6952684567939923,0.2810567213590285,Persuadable,347.83
CUST-05265,Female,0,Yes,No,22,Month-to-month,Fiber optic,No internet service,No,No,No,No,No,Yes,0,59.5,1270.05,Mailed check,No,839.66,0,0.4669,1,714.0,13-24 months,-0.019720511930860107,0.40554165140957155,0.42526216334043165,Sleeping Dog,-16.56
CUST-04936,Female,0,Yes,No,72,Month-to-month,Fiber optic,No,No,No,No internet service,No,Yes,Yes,1,42.29,2776.11,Bank transfer (automatic),Yes,839.25,0,0.0081,1,507.48,49+ months,0.18604775607499868,0.3731873535656867,0.18713959749068804,Persuadable,156.14
CUST-01292,Female,0,Yes,No,26,Month-to-month,DSL,No internet service,Yes,No internet service,No,No internet service,No,Yes,1,59.99,1584.18,Mailed check,No,839.19,1,0.4157,0,0.0,25-48 months,0.11832996223389283,0.3265046223341363,0.20817466010024346,Persuadable,99.3
CUST-05232,Male,0,No,No,38,Month-to-month,DSL,Yes,Yes,No internet service,No,No internet service,No internet service,Yes,2,53.84,2040.63,Electronic check,No,839.17,0,0.1746,1,646.08,25-48 months,0.12177629147042687,0.3426895879136503,0.2209132964432234,Persuadable,102.19
CUST-00539,Male,0,Yes,Yes,4,Month-to-month,Fiber optic,No,Yes,No,No,No,No,Yes,1,89.65,329.88,Bank transfer (automatic),Yes,839.02,0,0.8957,1,1075.8,0-12 months,0.16670512083142808,0.7383297816284363,0.5716246607970082,Persuadable,139.87
CUST-00601,Female,1,Yes,No,10,Month-to-month,Fiber optic,No internet service,No,No internet service,Yes,No,Yes,Yes,2,66.1,682.91,Electronic check,No,838.84,1,0.7283,0,0.0,0-12 months,0.07396198224277778,0.4296078026912327,0.35564582044845494,Persuadable,62.04
CUST-06952,Female,0,No,Yes,18,Month-to-month,DSL,Yes,Yes,No internet service,No,No internet service,No internet service,Yes,2,49.58,936.07,Credit card (automatic),Yes,838.42,1,0.4605,0,0.0,13-24 months,-0.02077706637450011,0.210614471596987,0.23139153797148712,Sleeping Dog,-17.42
CUST-06378,Female,1,No,Yes,72,Month-to-month,DSL,No,No,Yes,No,No internet service,No,Yes,1,39.3,2647.39,Electronic check,Yes,838.33,0,0.0061,0,0.0,49+ months,0.0928407931451311,0.3276020703294757,0.23476127718434459,Persuadable,77.83
CUST-01666,Female,0,Yes,No,7,One year,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No internet service,Yes,3,37.87,253.11,Credit card (automatic),Yes,838.16,0,0.1071,1,454.44,0-12 months,0.2527293044283485,0.4211696110699034,0.16844030664155493,Persuadable,211.83
CUST-02520,Male,0,No,Yes,37,Month-to-month,No,No,Yes,No internet service,No internet service,No,Yes,Yes,2,46.3,1778.13,Bank transfer (automatic),Yes,838.15,0,0.1346,0,0.0,25-48 months,0.16133735771880853,0.2520998265388306,0.09076246882002209,Sure Thing,135.22
CUST-05048,Male,0,Yes,No,13,Month-to-month,Fiber optic,No,No internet service,No,Yes,Yes,No internet service,Yes,2,68.8,837.31,Credit card (automatic),No,838.07,0,0.7091,0,0.0,13-24 months,0.040237302392442775,0.32756720388996974,0.28732990149752696,Persuadable,33.72
CUST-06425,Female,0,Yes,Yes,5,Month-to-month,DSL,Yes,No,No,No,Yes,No,Yes,2,64.87,346.69,Electronic check,No,838.0,1,0.7944,0,0.0,0-12 months,0.18680465551234843,0.48840778243030997,0.30160312691796154,Persuadable,156.54
CUST-03556,Male,0,Yes,No,10,Month-to-month,No,No internet service,Yes,No internet service,No,Yes,No,Yes,2,67.52,716.44,Electronic check,Yes,837.77,1,0.7381,1,810.24,0-12 months,0.2997197447500607,0.6923783630223674,0.39265861827230675,Persuadable,251.1
CUST-03624,Female,0,No,No,9,Month-to-month,Fiber optic,No,Yes,No internet service,No,Yes,No,Yes,2,66.19,591.9,Bank transfer (automatic),No,837.18,0,0.7443,1,794.28,0-12 months,0.2872747392942638,0.6382549371501302,0.35098019785586637,Persuadable,240.5
CUST-06369,Male,0,No,No,56,Month-to-month,Fiber optic,No internet service,No internet service,No,No internet service,No,No,Yes,0,49.6,2994.03,Credit card (automatic),Yes,837.0,0,0.0437,1,595.2,49+ months,0.11022452784082393,0.3774087287251958,0.2671842008843719,Persuadable,92.26
CUST-02172,Female,0,No,No,6,Month-to-month,DSL,Yes,No internet service,No,No,No,No internet service,Yes,1,68.04,443.67,Mailed check,Yes,835.94,1,0.794,0,0.0,0-12 months,0.11468406006769621,0.41962742053032287,0.30494336046262666,Persuadable,95.87
CUST-00944,Female,0,No,No,7,Month-to-month,No,No,Yes,Yes,No,Yes,No,Yes,3,60.79,465.9,Credit card (automatic),No,835.76,0,0.7286,1,729.48,0-12 months,0.33337561887477013,0.738247483927352,0.4048718650525818,Persuadable,278.62
CUST-02949,Female,0,Yes,No,72,Month-to-month,No,No internet service,No,No,Yes,No,Yes,Yes,2,39.88,2707.84,Electronic check,No,835.61,0,0.0066,0,0.0,49+ months,0.19655434531015484,0.34715342702107993,0.1505990817109251,Persuadable,164.24
CUST-00167,Male,0,No,No,6,Month-to-month,Fiber optic,No,Yes,No internet service,No internet service,No internet service,Yes,Yes,2,65.28,372.2,Bank transfer (automatic),No,835.54,1,0.7779,0,0.0,0-12 months,0.1328869918005337,0.4540364729628439,0.3211494811623102,Persuadable,111.03
CUST-06817,Male,0,No,No,72,Month-to-month,DSL,No,No internet service,Yes,Yes,Yes,No,Yes,3,42.28,2939.13,Bank transfer (automatic),Yes,835.33,0,0.0084,0,0.0,49+ months,0.14373600997852973,0.33650460040852365,0.19276859042999392,Persuadable,120.07
CUST-04390,Female,0,No,No,6,Month-to-month,Fiber optic,Yes,No internet service,No,Yes,No,No internet service,Yes,2,62.84,368.96,Bank transfer (automatic),Yes,835.23,0,0.7676,0,0.0,0-12 months,-0.13847934519664634,0.28698784222737594,0.4254671874240223,Sleeping Dog,-115.66
CUST-05088,Female,1,Yes,Yes,27,Month-to-month,DSL,No internet service,No internet service,No internet service,No,No internet service,No internet service,Yes,0,51.15,1518.86,Electronic check,No,835.09,0,0.3149,0,0.0,25-48 months,0.03917252792272602,0.2522005854414434,0.2130280575187174,Sure Thing,32.71
CUST-03445,Male,0,Yes,No,33,One year,Fiber optic,Yes,No,No internet service,No internet service,No,Yes,Yes,2,31.48,1125.1,Electronic check,No,835.04,0,0.0107,0,0.0,25-48 months,-0.025556763610509278,0.09412861813635,0.11968538174685928,Sleeping Dog,-21.34
CUST-02581,Female,0,Yes,Yes,70,Month-to-month,Fiber optic,No,No,Yes,No,No,No,Yes,1,47.78,3559.06,Bank transfer (automatic),No,835.03,0,0.014,1,573.36,49+ months,0.1178044543854258,0.4587461661849369,0.3409417117995111,Persuadable,98.37
CUST-05726,Female,0,Yes,No,7,Month-to-month,DSL,Yes,No,No internet service,No internet service,No,Yes,Yes,2,78.0,522.02,Electronic check,No,835.0,1,0.8382,1,936.0,0-12 months,-0.25900627376640883,0.4305256485353922,0.689531922301801,Sleeping Dog,-216.27
CUST-06305,Male,0,No,No,18,Month-to-month,DSL,Yes,No internet service,No,No,Yes,Yes,Yes,3,52.84,1009.29,Bank transfer (automatic),No,835.0,0,0.5062,0,0.0,13-24 months,0.05115414038048277,0.2940067074485423,0.24285256706805952,Persuadable,42.71
CUST-00946,Female,1,Yes,Yes,4,Two year,DSL,No internet service,No,No,No,No internet service,No,Yes,0,30.73,121.35,Electronic check,Yes,834.86,0,0.0094,0,0.0,0-12 months,-0.23729251113559657,0.16088307529453572,0.3981755864301323,Sleeping Dog,-198.11
CUST-06898,Male,0,No,No,12,Month-to-month,DSL,No,No,No internet service,No,No,Yes,No,1,54.24,657.45,Electronic check,Yes,834.32,1,0.618,0,0.0,0-12 months,0.0580056331033352,0.28690127560935247,0.22889564250601727,Persuadable,48.4
CUST-05832,Male,0,Yes,No,54,Month-to-month,DSL,Yes,Yes,No internet service,No internet service,Yes,Yes,Yes,4,45.46,2696.61,Bank transfer (automatic),Yes,834.25,0,0.0489,0,0.0,49+ months,0.09825273265614806,0.22994615342814984,0.13169342077200177,Sure Thing,81.97
CUST-05918,Female,0,No,No,10,Month-to-month,Fiber optic,No,No,No,No,No internet service,No,Yes,0,56.95,586.86,Mailed check,No,834.18,0,0.6542,0,0.0,0-12 months,0.057595995479431006,0.4420811097592128,0.38448511427978177,Persuadable,48.05
CUST-01837,Female,0,Yes,Yes,13,One year,No,Yes,No internet service,No,No,No,Yes,Yes,2,40.65,504.61,Bank transfer (automatic),No,834.11,0,0.0677,0,0.0,13-24 months,0.0827897895089287,0.17868295775030005,0.09589316824137135,Sure Thing,69.06
CUST-00919,Female,0,No,Yes,4,Month-to-month,Fiber optic,No,No,No,No internet service,No,No internet service,Yes,0,88.73,352.73,Mailed check,No,833.99,1,0.8785,1,1064.76,0-12 months,0.05999975473668473,0.6490299026295311,0.5890301478928464,Persuadable,50.04
CUST-06313,Female,1,No,Yes,10,Month-to-month,Fiber optic,No internet service,No,Yes,No,Yes,No,Yes,2,69.76,685.36,Electronic check,No,833.85,1,0.7246,0,0.0,0-12 months,0.10752987188820856,0.5627927107149099,0.4552628388267013,Persuadable,89.66
CUST-04051,Male,0,No,No,37,Month-to-month,Fiber optic,No,No,No,Yes,No,No,Yes,1,52.22,1810.33,Electronic check,No,833.7,0,0.163,0,0.0,25-48 months,0.09359365002868925,0.3540376332383389,0.2604439832096497,Persuadable,78.03
CUST-06182,Female,0,No,No,3,Month-to-month,Fiber optic,No,Yes,No internet service,No internet service,No,No internet service,Yes,1,76.29,230.04,Mailed check,Yes,833.31,1,0.8511,1,915.48,0-12 months,0.05892826553575736,0.566260019751027,0.5073317542152697,Persuadable,49.11
CUST-04943,Female,1,Yes,Yes,14,Month-to-month,No,No,No,No internet service,No,Yes,No internet service,Yes,1,52.99,714.43,Credit card (automatic),Yes,832.77,0,0.5429,0,0.0,13-24 months,0.15515239078637966,0.3640742122252179,0.20892182143883825,Persuadable,129.21
CUST-05927,Male,0,No,Yes,35,Month-to-month,Fiber optic,Yes,Yes,No,No,No,No internet service,No,2,50.16,1763.57,Bank transfer (automatic),No,832.39,0,0.1789,1,601.92,25-48 months,0.1549948445461171,0.38315608048853234,0.22816123594241525,Persuadable,129.02
CUST-06479,Male,1,No,No,4,Month-to-month,DSL,No internet service,No,Yes,No,No,Yes,Yes,2,90.22,363.57,Credit card (automatic),Yes,832.31,1,0.8956,1,1082.64,0-12 months,0.05705198979655024,0.6100688173514681,0.5530168275549179,Persuadable,47.48
CUST-05771,Female,1,Yes,Yes,40,Month-to-month,Fiber optic,No,Yes,No,No,Yes,No,Yes,2,50.26,1861.64,Bank transfer (automatic),No,832.11,0,0.1262,0,0.0,25-48 months,0.042034646717285656,0.2654361550013679,0.22340150828408226,Sure Thing,34.98
CUST-01779,Female,0,Yes,No,58,Month-to-month,DSL,No,Yes,No,No,No,No,Yes,1,49.02,2584.71,Credit card (automatic),Yes,832.07,0,0.0351,0,0.0,49+ months,0.041952065736706456,0.2676995589417101,0.22574749320500365,Sure Thing,34.91
CUST-00469,Female,0,Yes,Yes,72,Month-to-month,Fiber optic,No,Yes,No,No,Yes,No,Yes,2,47.02,3175.76,Electronic check,No,832.05,0,0.0095,0,0.0,49+ months,0.22823034434555203,0.4330624073602027,0.20483206301465065,Persuadable,189.9
CUST-05033,Female,0,Yes,No,29,Month-to-month,Fiber optic,Yes,No,No internet service,No,No,No internet service,Yes,1,58.23,1551.55,Electronic check,Yes,831.86,0,0.3303,1,698.76,25-48 months,0.020468360729946178,0.3270421175081267,0.3065737567781805,Persuadable,17.03
CUST-04922,Male,0,No,Yes,29,Month-to-month,DSL,No,Yes,No internet service,No internet service,Yes,Yes,Yes,3,48.19,1335.85,Mailed check,No,831.83,0,0.2363,1,578.28,25-48 months,0.1472116569492774,0.24755011129080864,0.10033845434153126,Sure Thing,122.46
CUST-03276,Female,0,No,Yes,59,Month-to-month,Fiber optic,No internet service,No,No,No,No,No internet service,Yes,0,43.79,2472.53,Electronic check,Yes,831.69,0,0.022,0,0.0,49+ months,0.0405029243678941,0.33842066166378143,0.29791773729588733,Persuadable,33.69
CUST-04080,Female,0,Yes,No,37,One year,Fiber optic,Yes,Yes,No internet service,Yes,No,No,Yes,3,38.53,1409.46,Electronic check,No,831.46,0,0.0098,0,0.0,25-48 months,-0.11125391429969878,0.12186537897079058,0.23311929327048936,Sleeping Dog,-92.5
CUST-04905,Male,0,No,No,5,Month-to-month,Fiber optic,No,No,No internet service,Yes,No,Yes,No,2,68.55,355.68,Electronic check,Yes,831.24,1,0.8022,1,822.6,0-12 months,-0.09257067836811633,0.38806476753984775,0.4806354459079641,Sleeping Dog,-76.95
CUST-01504,Female,0,No,No,15,Month-to-month,Fiber optic,No,Yes,No,No internet service,No internet service,No internet service,Yes,1,66.89,948.38,Electronic check,No,831.14,0,0.6432,1,802.68,13-24 months,0.07421483517065658,0.41099704504127027,0.3367822098706137,Persuadable,61.68
CUST-05447,Male,0,No,No,30,Two year,Fiber optic,No internet service,No internet service,No,Yes,Yes,Yes,Yes,3,21.66,624.09,Mailed check,Yes,830.93,0,0.0007,1,259.92,25-48 months,-0.09447702219411508,0.13133905575263083,0.2258160779467459,Sleeping Dog,-78.5
CUST-05829,Female,0,Yes,Yes,24,Month-to-month,Fiber optic,No,No,No,No,Yes,Yes,Yes,2,56.87,1290.57,Credit card (automatic),Yes,830.6,0,0.4048,1,682.44,13-24 months,0.049973202210822826,0.29684779189573157,0.24687458968490875,Persuadable,41.51
CUST-05713,Male,0,No,No,72,Month-to-month,Fiber optic,No,No,No internet service,Yes,No,Yes,Yes,2,51.27,3930.45,Mailed check,Yes,830.49,0,0.0135,0,0.0,49+ months,0.12004256594594931,0.3787343777368299,0.2586918117908806,Persuadable,99.69
CUST-01186,Female,0,No,No,37,Month-to-month,Fiber optic,No,No,No,Yes,Yes,No,Yes,2,56.38,1969.46,Electronic check,Yes,830.33,0,0.1898,1,676.56,25-48 months,0.11467105818187878,0.3804441326070483,0.2657730744251695,Persuadable,95.21
CUST-03271,Female,0,Yes,Yes,1,One year,DSL,Yes,Yes,Yes,No,No,No,Yes,3,58.3,57.29,Bank transfer (automatic),Yes,830.18,0,0.2667,0,0.0,0-12 months,-0.40139040061748116,0.18876709183074541,0.5901574924482266,Sleeping Dog,-333.23
CUST-04101,Male,0,Yes,Yes,17,Month-to-month,No,No,No internet service,No,Yes,No,No,Yes,1,53.23,842.87,Electronic check,Yes,830.05,0,0.4877,1,638.76,13-24 months,0.0647536905231702,0.3956229656796623,0.3308692751564921,Persuadable,53.75
CUST-01077,Female,0,Yes,No,36,Month-to-month,DSL,Yes,No internet service,Yes,No,No,No internet service,Yes,2,54.35,1813.16,Mailed check,Yes,829.97,0,0.2028,0,0.0,25-48 months,0.030043186692848334,0.2808947903404949,0.2508516036476466,Persuadable,24.93
CUST-02224,Male,0,No,No,1,Month-to-month,No,No internet service,No,No internet service,No internet service,No internet service,No,No,0,90.08,94.09,Credit card (automatic),Yes,829.76,0,0.9067,0,0.0,0-12 months,0.09785730279704619,0.6770293018920974,0.5791719990950512,Persuadable,81.2
CUST-00761,Female,0,Yes,No,11,Month-to-month,No,No,No,No,No,No internet service,Yes,No,1,60.15,699.11,Electronic check,No,829.43,0,0.6712,1,721.8,0-12 months,0.1996979072376745,0.5462200507769013,0.3465221435392268,Persuadable,165.64
CUST-03186,Male,0,Yes,No,14,Month-to-month,Fiber optic,No,Yes,No,Yes,No internet service,No,No,2,56.33,837.07,Electronic check,Yes,829.42,1,0.6057,0,0.0,13-24 months,0.08737521204618931,0.36766320096342414,0.28028798891723483,Persuadable,72.47
CUST-03497,Female,0,No,Yes,69,Month-to-month,DSL,Yes,Yes,No internet service,No,No internet service,No,Yes,2,41.66,2820.61,Electronic check,Yes,829.34,0,0.0095,0,0.0,49+ months,0.08685092932933769,0.3528396209230608,0.2659886915937231,Persuadable,72.03
CUST-05396,Female,0,Yes,No,3,Month-to-month,DSL,No,Yes,No internet service,No internet service,No internet service,No,Yes,1,77.2,208.9,Electronic check,Yes,829.06,1,0.8708,1,926.4,0-12 months,0.2919106766904307,0.7600908887407771,0.46818021205034643,Persuadable,242.01
CUST-00733,Male,0,Yes,No,23,Month-to-month,No,No internet service,No,Yes,No,Yes,No internet service,Yes,2,51.84,1239.28,Electronic check,Yes,828.31,0,0.3839,0,0.0,13-24 months,0.17504978767678833,0.4064576124343588,0.23140782475757046,Persuadable,145.0
CUST-06939,Male,0,No,No,11,Month-to-month,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,No internet service,Yes,0,55.73,658.62,Bank transfer (automatic),No,828.19,1,0.6465,0,0.0,0-12 months,0.20373658713516601,0.4555372238379619,0.2518006367027959,Persuadable,168.73
CUST-06576,Female,0,Yes,Yes,72,Month-to-month,No,No,No,No,No,No,Yes,Yes,1,50.78,3863.3,Mailed check,No,827.98,0,0.0124,0,0.0,49+ months,0.07646663215675475,0.29290864500613034,0.2164420128493756,Persuadable,63.31
CUST-02383,Female,0,Yes,No,18,Month-to-month,No,No internet service,No internet service,No,Yes,No internet service,Yes,Yes,2,63.0,1119.86,Bank transfer (automatic),Yes,827.89,1,0.5814,0,0.0,13-24 months,0.16967058877442565,0.4218979678630374,0.25222737908861176,Persuadable,140.47
CUST-03752,Female,0,No,No,12,Month-to-month,Fiber optic,No internet service,No,No,No internet service,No internet service,No internet service,Yes,0,56.91,741.08,Electronic check,No,827.43,1,0.6277,0,0.0,0-12 months,0.12398217722327293,0.3741630828918353,0.2501809056685624,Persuadable,102.59
CUST-06712,Female,0,No,Yes,39,One year,Fiber optic,No,No internet service,No,No,No internet service,No,Yes,0,31.59,1219.6,Electronic check,Yes,827.19,0,0.0056,0,0.0,25-48 months,-0.23509406884723616,0.08046040226781977,0.3155544711150559,Sleeping Dog,-194.47
CUST-06210,Female,0,Yes,Yes,21,Month-to-month,Fiber optic,No,No,No,No,No,No internet service,Yes,0,57.8,1224.81,Mailed check,Yes,827.02,1,0.4646,0,0.0,13-24 months,0.00025577111009117415,0.3746309738395549,0.37437520272946373,Lost Cause,0.21
CUST-04348,Male,0,No,Yes,55,Month-to-month,DSL,Yes,No,No internet service,No,Yes,Yes,Yes,3,47.11,2832.64,Mailed check,No,826.48,0,0.0401,0,0.0,49+ months,0.13089780809688617,0.20429434526178678,0.07339653716490059,Sure Thing,108.18
CUST-01537,Female,0,Yes,No,36,Month-to-month,No,No,No,No,No,Yes,No internet service,Yes,1,53.59,2079.09,Bank transfer (automatic),No,826.19,0,0.2073,0,0.0,25-48 months,0.11975457640178103,0.30529825962611806,0.18554368322433704,Persuadable,98.94
CUST-05597,Male,0,No,No,36,Month-to-month,Fiber optic,No,No,Yes,No internet service,Yes,No,Yes,2,44.27,1543.3,Electronic check,No,825.79,0,0.1348,0,0.0,25-48 months,0.13349503422332637,0.2415803079018764,0.10808527367855005,Sure Thing,110.24
