customer_id,gender,senior_citizen,partner,dependents,tenure_months,contract_type,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,phone_service,num_premium_services,monthly_charges,total_charges,payment_method,paperless_billing,clv,treatment,propensity_score,churn_binary,revenue_at_risk,tenure_bucket,uplift_score_xl,mu_0_xl,mu_1_xl,quadrant_xl,value_at_risk_xl
CUST-04729,Male,0,No,No,5,Month-to-month,Fiber optic,Yes,Yes,No,No,No internet service,No,Yes,2,48.88,263.78,Electronic check,Yes,605.37,1,0.6924,1,586.56,0-12 months,-0.0011946962430362182,0.5056246261924895,0.6643343965973522,Lost Cause,-0.72
CUST-04953,Female,0,No,No,35,Two year,No,No,Yes,No,Yes,No internet service,No internet service,Yes,2,18.0,609.17,Bank transfer (automatic),Yes,605.29,0,0.0004,0,0.0,25-48 months,-0.01393892306338343,0.09845183385565608,0.2674953408799479,Sleeping Dog,-8.44
CUST-06534,Male,1,Yes,No,2,Month-to-month,Fiber optic,No internet service,No,No internet service,No,No internet service,No,Yes,0,70.5,151.16,Electronic check,No,604.67,1,0.8445,1,846.0,0-12 months,0.09577325576180558,0.6451420941577176,0.6371244176443156,Persuadable,57.91
CUST-01622,Male,0,No,No,26,One year,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,3,28.57,686.6,Electronic check,Yes,604.65,0,0.0155,0,0.0,25-48 months,-0.0325804416591514,0.13096648789886473,0.2250663464373331,Sleeping Dog,-19.7
CUST-04898,Female,0,Yes,No,3,Month-to-month,DSL,No internet service,Yes,No internet service,No internet service,Yes,Yes,Yes,3,56.8,172.4,Electronic check,Yes,604.45,0,0.7889,0,0.0,0-12 months,0.05665421696275796,0.4337399002811818,0.34372789842192214,Persuadable,34.24
CUST-03187,Male,0,No,Yes,13,Month-to-month,DSL,No,No internet service,No,No internet service,Yes,No,Yes,1,43.07,519.93,Mailed check,Yes,604.17,1,0.486,0,0.0,13-24 months,-0.057785464067140614,0.26027742433613704,0.31966445715812425,Sleeping Dog,-34.91
CUST-01930,Male,0,Yes,No,27,Month-to-month,No,No internet service,Yes,No internet service,Yes,No,No,Yes,2,42.59,1049.66,Credit card (automatic),Yes,604.03,0,0.2383,0,0.0,25-48 months,0.02094947092630354,0.41617652198714017,0.342097311444566,Persuadable,12.65
CUST-05617,Male,1,Yes,Yes,8,Month-to-month,DSL,No internet service,No,Yes,No internet service,No internet service,Yes,Yes,2,55.26,428.28,Bank transfer (automatic),No,603.94,1,0.6961,0,0.0,0-12 months,0.046150143200623356,0.3639554223333756,0.4403344209066683,Persuadable,27.87
CUST-04745,Male,0,Yes,Yes,1,Month-to-month,DSL,No internet service,Yes,No,No,Yes,No,Yes,2,73.09,68.31,Electronic check,Yes,603.9,0,0.8678,1,877.08,0-12 months,0.2652783638198021,0.7825964542491088,0.5095130884221453,Persuadable,160.2
CUST-01554,Male,0,No,No,8,Month-to-month,DSL,No,No internet service,No,No internet service,No,Yes,No,1,55.83,454.88,Credit card (automatic),Yes,603.23,0,0.7032,0,0.0,0-12 months,-0.012807834584677769,0.27050248484130857,0.41871629582818765,Sleeping Dog,-7.73
CUST-05250,Male,0,No,No,15,Month-to-month,Fiber optic,No,No,No,No,Yes,Yes,Yes,2,41.04,657.01,Mailed check,Yes,602.98,0,0.4361,0,0.0,13-24 months,-0.09065001498740065,0.3024055269392157,0.36281748596182994,Sleeping Dog,-54.66
CUST-02188,Female,0,Yes,No,49,Month-to-month,Fiber optic,Yes,No internet service,No,Yes,Yes,No internet service,Yes,3,37.96,1964.05,Mailed check,Yes,602.71,0,0.0439,0,0.0,49+ months,0.027816534731497568,0.23016242999153566,0.3743754635144182,Sure Thing,16.77
CUST-05091,Male,0,Yes,No,1,Month-to-month,DSL,No internet service,Yes,Yes,No internet service,Yes,No,Yes,3,76.4,82.91,Credit card (automatic),Yes,602.39,1,0.8867,1,916.8,0-12 months,0.19552283752130667,0.8247648543657674,0.637269067031256,Persuadable,117.78
CUST-06588,Male,0,No,Yes,6,Month-to-month,DSL,No,No,No,Yes,No internet service,Yes,Yes,2,48.38,316.38,Electronic check,Yes,602.2,1,0.6724,1,580.56,0-12 months,-0.07320135208910364,0.2890246859616108,0.49219812675179375,Sleeping Dog,-44.08
CUST-02476,Female,0,Yes,Yes,4,Month-to-month,DSL,Yes,No,No,No internet service,Yes,Yes,Yes,3,49.82,203.51,Electronic check,Yes,601.9,1,0.7277,0,0.0,0-12 months,0.08927039358623422,0.37471888382518664,0.34462790375799496,Persuadable,53.73
CUST-03539,Female,1,Yes,No,2,Month-to-month,DSL,No internet service,No,Yes,No,No,No,Yes,1,64.22,129.86,Bank transfer (automatic),Yes,601.77,1,0.8345,1,770.64,0-12 months,-0.12161199166266004,0.4759348503687437,0.7291981912819026,Sleeping Dog,-73.18
CUST-02071,Male,1,Yes,No,23,Month-to-month,DSL,Yes,No,Yes,No,No,Yes,Yes,3,36.95,793.19,Electronic check,Yes,601.52,0,0.2718,1,443.4,13-24 months,0.04738917277656005,0.2825829874061894,0.25122524765440046,Persuadable,28.51
CUST-03249,Female,0,Yes,Yes,31,Month-to-month,No,No internet service,Yes,No,No,No,Yes,Yes,2,41.72,1304.55,Electronic check,Yes,601.44,0,0.174,1,500.64,25-48 months,0.0178135394793069,0.4351717501452464,0.3271184579883327,Persuadable,10.71
CUST-02039,Female,1,No,No,9,Month-to-month,No,No,No,No,No,No internet service,Yes,Yes,1,53.55,495.68,Bank transfer (automatic),Yes,601.44,0,0.6451,0,0.0,0-12 months,0.015647995915888526,0.3599919398468175,0.4167825306550436,Persuadable,9.41
CUST-00700,Female,0,Yes,No,24,Month-to-month,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No internet service,Yes,3,44.76,1001.32,Bank transfer (automatic),No,601.41,0,0.3176,0,0.0,13-24 months,0.0940038791617324,0.26280292331404526,0.14304240497940476,Sure Thing,56.53
CUST-01969,Female,0,Yes,No,1,Month-to-month,DSL,Yes,No,No,Yes,No internet service,Yes,Yes,3,78.37,71.73,Bank transfer (automatic),Yes,601.28,1,0.8941,0,0.0,0-12 months,0.2005523563096647,0.6022523389356451,0.45614311136679236,Persuadable,120.59
CUST-06548,Male,0,No,No,4,Month-to-month,Fiber optic,No,Yes,No,No,Yes,No,Yes,2,50.83,197.0,Credit card (automatic),No,601.2,1,0.7214,1,609.96,0-12 months,0.08801150436793338,0.7202137891784511,0.5437439082699955,Persuadable,52.91
CUST-01892,Female,0,No,No,51,One year,Fiber optic,No,Yes,No,Yes,Yes,No,Yes,3,24.72,1251.66,Bank transfer (automatic),No,601.03,0,0.0016,0,0.0,49+ months,-0.09121802474421864,0.09534395450427514,0.5177722498951467,Sleeping Dog,-54.82
CUST-03989,Female,0,Yes,Yes,65,Month-to-month,Fiber optic,No,No,No internet service,No,No internet service,No,Yes,0,32.84,2118.19,Electronic check,Yes,600.84,0,0.0087,0,0.0,49+ months,0.24627890162485636,0.38159358639242985,0.23023066896111322,Persuadable,147.97
CUST-03451,Female,1,No,No,35,One year,No,No,Yes,Yes,Yes,Yes,No,Yes,4,24.65,831.27,Mailed check,No,600.33,0,0.0055,0,0.0,25-48 months,9.586900083289294e-05,0.07798869845961333,0.2493281281119146,Lost Cause,0.06
CUST-05299,Male,0,No,No,1,Month-to-month,DSL,No,No internet service,Yes,No internet service,No,Yes,Yes,2,82.73,76.28,Electronic check,No,600.06,1,0.8936,0,0.0,0-12 months,-0.05349575472653456,0.4963372767183475,0.5764959599930194,Sleeping Dog,-32.1
CUST-03974,Male,0,Yes,No,10,Two year,Fiber optic,No,No,No internet service,Yes,No,No,No,1,18.0,181.79,Mailed check,No,599.83,0,0.0038,1,216.0,0-12 months,-0.0432634004872188,0.17208159449290333,0.35505343019313645,Sleeping Dog,-25.95
CUST-04921,Male,0,Yes,No,42,Month-to-month,No,Yes,Yes,No,No,No,No internet service,Yes,2,35.53,1444.82,Electronic check,Yes,599.45,0,0.0637,1,426.36,25-48 months,-0.021006491861048235,0.3240057647052353,0.3726420704992776,Sleeping Dog,-12.59
CUST-05487,Male,0,No,No,34,Month-to-month,Fiber optic,No internet service,No,No,No internet service,No internet service,No,Yes,0,34.28,1133.96,Credit card (automatic),No,599.31,0,0.1121,0,0.0,25-48 months,0.161704737521018,0.333299185261443,0.15566177408972745,Persuadable,96.91
CUST-00098,Male,0,No,No,1,Month-to-month,DSL,No,Yes,No internet service,Yes,Yes,No,Yes,3,77.17,69.58,Electronic check,No,599.15,0,0.8775,1,926.04,0-12 months,0.26028295538182794,0.8175204366363119,0.5169717343655467,Persuadable,155.95
CUST-03777,Male,0,No,Yes,26,Month-to-month,DSL,No internet service,No,Yes,No,Yes,Yes,Yes,3,37.11,905.21,Bank transfer (automatic),No,598.83,0,0.2179,0,0.0,25-48 months,0.038871413091357304,0.1807698329006157,0.23159920188340258,Sure Thing,23.28
CUST-00006,Male,1,No,No,1,Month-to-month,Fiber optic,No,No internet service,Yes,No,No,No internet service,Yes,1,76.01,68.95,Mailed check,Yes,598.7,1,0.8621,0,0.0,0-12 months,-0.026022599807133742,0.6148443566238362,0.45601860346101936,Sleeping Dog,-15.58
CUST-02903,Male,0,No,No,17,Month-to-month,DSL,No,No,No,No,Yes,Yes,Yes,2,38.66,638.49,Bank transfer (automatic),No,598.03,1,0.3987,0,0.0,13-24 months,0.023785039577380856,0.18732473901065458,0.22620260525600128,Sure Thing,14.22
CUST-02046,Female,0,No,Yes,2,One year,Fiber optic,No,Yes,No,Yes,No internet service,Yes,Yes,3,33.37,67.85,Bank transfer (automatic),Yes,596.85,0,0.1265,0,0.0,0-12 months,0.12490551903042674,0.2792937264382049,0.23375923810733176,Persuadable,74.55
CUST-04418,Female,0,No,Yes,13,Month-to-month,DSL,No,No,No internet service,No internet service,Yes,Yes,Yes,2,42.73,522.38,Mailed check,Yes,596.49,1,0.4838,1,512.76,13-24 months,-0.11394095710560724,0.16069027417075807,0.3482057619766618,Sleeping Dog,-67.96
CUST-06057,Male,0,Yes,No,21,Month-to-month,Fiber optic,Yes,No,No,Yes,No,No internet service,Yes,2,35.53,793.2,Mailed check,No,595.91,0,0.2927,1,426.36,13-24 months,0.028260867659359642,0.3691774142622578,0.28231998843198064,Persuadable,16.84
CUST-01116,Female,0,No,No,3,One year,No,No internet service,No,No,No,Yes,Yes,Yes,2,31.04,95.17,Credit card (automatic),Yes,595.23,0,0.1083,0,0.0,0-12 months,0.05334721490349325,0.2614616613811437,0.24204618700307456,Sure Thing,31.75
CUST-03927,Male,1,No,No,34,Month-to-month,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,5,31.61,1089.57,Credit card (automatic),Yes,595.22,0,0.1008,0,0.0,25-48 months,0.15425092340592367,0.267477598919722,0.20879758605322696,Sure Thing,91.81
CUST-02398,Female,0,No,No,33,Month-to-month,DSL,No internet service,Yes,Yes,No,Yes,No internet service,Yes,3,36.93,1137.4,Bank transfer (automatic),Yes,594.85,0,0.1406,0,0.0,25-48 months,0.09584398954420159,0.2342097398734692,0.19640988940723805,Sure Thing,57.01
CUST-05342,Female,0,Yes,Yes,3,Month-to-month,Fiber optic,No,No,Yes,Yes,No,No internet service,Yes,2,68.85,191.79,Electronic check,Yes,594.61,1,0.8265,0,0.0,0-12 months,-0.09761873810603247,0.40460951932398315,0.5128016565471176,Sleeping Dog,-58.05
CUST-02533,Female,1,No,Yes,1,One year,Fiber optic,No,No internet service,No internet service,Yes,Yes,No,Yes,2,32.39,31.92,Credit card (automatic),Yes,594.41,1,0.1258,0,0.0,0-12 months,0.0954482684654466,0.42722773594831254,0.32057180261356155,Persuadable,56.74
CUST-05937,Male,0,Yes,No,7,Month-to-month,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,5,49.92,325.37,Credit card (automatic),Yes,594.37,0,0.6823,0,0.0,0-12 months,-0.11452481493896345,0.40604094916855865,0.5790221512689048,Sleeping Dog,-68.07
CUST-02469,Male,0,Yes,No,25,Month-to-month,No,Yes,No,No internet service,Yes,Yes,No,Yes,3,33.38,823.51,Electronic check,No,594.3,0,0.2067,0,0.0,25-48 months,0.09126759247721303,0.31990020456572166,0.22078301426316457,Persuadable,54.24
CUST-03744,Male,0,No,No,1,Month-to-month,No,Yes,Yes,Yes,Yes,No internet service,Yes,No,5,75.92,80.43,Bank transfer (automatic),No,594.02,1,0.8677,0,0.0,0-12 months,0.14731655434850757,0.7806566575196942,0.520272345743356,Persuadable,87.51
CUST-02295,Female,0,Yes,No,1,Month-to-month,No,No,No,No,No,Yes,No internet service,Yes,1,67.63,62.25,Electronic check,Yes,593.96,1,0.8421,1,811.56,0-12 months,0.1371965728349841,0.5801974514310841,0.5516586597477677,Persuadable,81.49
CUST-05496,Male,1,Yes,No,27,Month-to-month,No,Yes,Yes,No,No,No,No,Yes,2,38.97,1044.5,Mailed check,No,592.74,0,0.2036,1,467.64,25-48 months,0.024883373293647093,0.3800602298546373,0.3801180712967562,Persuadable,14.75
CUST-03291,Male,1,Yes,Yes,67,Month-to-month,No,No internet service,Yes,No,No internet service,Yes,No,Yes,2,32.58,2028.02,Mailed check,Yes,592.44,0,0.0062,0,0.0,49+ months,0.11654946102164773,0.2893433315537991,0.29318829428219123,Persuadable,69.05
CUST-02353,Female,1,No,Yes,66,Month-to-month,Fiber optic,No,No,No,Yes,Yes,No,Yes,2,37.32,2314.65,Mailed check,Yes,592.43,0,0.0084,0,0.0,49+ months,0.055339531657623946,0.2514397175484258,0.372418022406685,Sure Thing,32.78
CUST-00850,Female,0,No,Yes,2,Month-to-month,Fiber optic,No,No,No,Yes,No,No,Yes,1,65.45,143.45,Electronic check,Yes,592.19,1,0.8136,1,785.4,0-12 months,-0.18748528962908864,0.38320882095612957,0.7034676717809664,Sleeping Dog,-111.03
CUST-05042,Male,0,Yes,No,6,Month-to-month,DSL,Yes,No,Yes,Yes,No,Yes,Yes,4,52.75,303.6,Electronic check,Yes,592.16,1,0.7234,0,0.0,0-12 months,-0.15797387220984507,0.27260866237857023,0.4792569889693939,Sleeping Dog,-93.55
CUST-00854,Female,1,No,No,7,Month-to-month,No,Yes,No,No,No internet service,Yes,No,Yes,2,44.37,321.86,Electronic check,Yes,591.87,0,0.6037,0,0.0,0-12 months,0.01786543785454288,0.4252858263671359,0.37576806970452953,Persuadable,10.57
CUST-06056,Male,0,Yes,No,20,Month-to-month,No,No internet service,No,No,No,Yes,No,Yes,1,39.25,846.75,Electronic check,Yes,591.63,1,0.3365,0,0.0,13-24 months,0.07895201543148238,0.26258687585460744,0.19176147620927708,Sure Thing,46.71
CUST-00607,Male,0,No,Yes,14,Month-to-month,No,Yes,No,Yes,No internet service,Yes,No,Yes,3,46.63,597.31,Mailed check,No,590.94,1,0.4651,1,559.56,13-24 months,-0.04981955186625943,0.30096912719355157,0.47192158860845906,Sleeping Dog,-29.44
CUST-01799,Female,0,Yes,No,1,Month-to-month,DSL,No internet service,Yes,Yes,No,No,Yes,Yes,3,66.06,63.49,Bank transfer (automatic),Yes,590.2,0,0.8559,1,792.72,0-12 months,0.0533428336062605,0.5476426904619354,0.5497083260095641,Persuadable,31.48
CUST-03910,Male,1,No,Yes,1,Month-to-month,Fiber optic,No,Yes,No internet service,Yes,No,Yes,Yes,3,82.1,85.17,Credit card (automatic),Yes,589.37,0,0.8814,1,985.2,0-12 months,0.17002594038136806,0.7275595730229251,0.571857050094197,Persuadable,100.21
CUST-01392,Female,0,Yes,No,5,Month-to-month,Fiber optic,No,No,Yes,No,No internet service,Yes,Yes,2,46.04,234.42,Electronic check,Yes,589.36,0,0.6881,0,0.0,0-12 months,0.03174745551941621,0.40858348694750884,0.42044231930117526,Persuadable,18.71
CUST-05269,Female,0,No,No,11,Month-to-month,DSL,No internet service,No,No internet service,No internet service,No internet service,Yes,Yes,1,48.27,508.03,Credit card (automatic),Yes,589.12,0,0.5937,0,0.0,0-12 months,0.04290399867624801,0.17020611913572725,0.26365232908517244,Sure Thing,25.28
CUST-00436,Female,0,Yes,No,2,Month-to-month,No,Yes,Yes,No internet service,No,No,No,Yes,2,70.59,128.38,Bank transfer (automatic),No,587.84,1,0.8483,0,0.0,0-12 months,0.0442281260266063,0.7250432824187254,0.49655737614480494,Persuadable,26.0
CUST-00362,Female,0,No,No,19,Month-to-month,No,No internet service,No internet service,No,No internet service,No internet service,No,Yes,0,35.93,677.32,Bank transfer (automatic),No,587.7,1,0.3163,1,431.16,13-24 months,-0.03297907740298817,0.2941882531065154,0.36045699955083677,Sleeping Dog,-19.38
CUST-00477,Female,0,Yes,Yes,25,Month-to-month,No,Yes,No,No,No,No,Yes,Yes,2,41.43,1102.59,Bank transfer (automatic),No,586.44,0,0.2642,1,497.16,25-48 months,0.1074711205649262,0.3537969520196105,0.16977393927122839,Persuadable,63.03
CUST-05355,Female,0,Yes,No,16,Month-to-month,No,No internet service,No,No,Yes,No,Yes,Yes,2,44.86,764.85,Mailed check,Yes,585.92,1,0.453,0,0.0,13-24 months,0.08059794745542488,0.2660641782328872,0.20496117639190092,Sure Thing,47.22
CUST-02283,Male,1,Yes,Yes,1,One year,No,No,No,No,No,No,Yes,Yes,1,39.53,43.26,Bank transfer (automatic),No,585.27,0,0.1542,0,0.0,0-12 months,-0.09907756028994913,0.2054971127616756,0.47345497004693293,Sleeping Dog,-57.99
CUST-04884,Female,0,No,Yes,3,Month-to-month,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No,Yes,2,57.72,164.75,Credit card (automatic),No,585.26,0,0.7647,0,0.0,0-12 months,-0.0903376954704189,0.46722400085318594,0.5870165213717983,Sleeping Dog,-52.87
CUST-00964,Male,1,No,Yes,10,Month-to-month,DSL,No,Yes,No,No,Yes,No,Yes,2,38.88,357.54,Electronic check,Yes,584.69,1,0.5104,0,0.0,0-12 months,-0.09576869472795273,0.3751092851096513,0.46936240755295744,Sleeping Dog,-55.99
CUST-02297,Female,0,Yes,No,1,One year,DSL,No,Yes,No,No,No,Yes,Yes,2,39.8,41.2,Mailed check,Yes,584.63,0,0.1737,1,477.6,0-12 months,-0.0826934408539582,0.4192165781450736,0.5268260150687383,Sleeping Dog,-48.35
CUST-02038,Female,0,No,No,8,Month-to-month,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Yes,3,50.52,444.28,Bank transfer (automatic),Yes,584.44,0,0.6638,1,606.24,0-12 months,0.12243706265964921,0.5725124806369465,0.46685041538126965,Persuadable,71.56
CUST-01897,Male,0,No,No,6,Month-to-month,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No,Yes,1,56.25,311.08,Electronic check,No,583.89,1,0.7169,0,0.0,0-12 months,-0.035722944460168896,0.38778557819411663,0.5065717197147812,Sleeping Dog,-20.86
CUST-05772,Male,1,Yes,No,9,Month-to-month,Fiber optic,No,Yes,No,Yes,No,Yes,Yes,3,45.86,444.6,Credit card (automatic),No,583.15,1,0.6105,0,0.0,0-12 months,0.22247479968226475,0.48079764151097926,0.2560382341654661,Persuadable,129.74
CUST-06739,Female,0,No,Yes,72,Month-to-month,Fiber optic,No,No,Yes,No,Yes,No internet service,Yes,2,27.76,1801.2,Mailed check,Yes,582.84,0,0.0031,0,0.0,49+ months,0.1913279101135908,0.4056931968377824,0.24857806576823613,Persuadable,111.51
CUST-01008,Male,0,No,No,9,Month-to-month,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No,Yes,3,46.02,420.73,Bank transfer (automatic),Yes,581.83,0,0.6103,1,552.24,0-12 months,0.19815601160277918,0.6146991866236082,0.3289350760811134,Persuadable,115.29
CUST-05841,Female,0,No,No,4,Month-to-month,Fiber optic,No,No,Yes,Yes,No internet service,No internet service,Yes,2,61.28,240.79,Mailed check,No,581.62,1,0.7712,0,0.0,0-12 months,-0.028467956794775713,0.45832834703745795,0.3366297211988621,Sleeping Dog,-16.56
CUST-06467,Female,0,No,Yes,2,Month-to-month,No,No internet service,No,Yes,Yes,No,No internet service,Yes,2,72.49,154.48,Electronic check,Yes,581.56,1,0.8354,1,869.88,0-12 months,-0.10652421322417152,0.5554235643298244,0.7792608570698221,Sleeping Dog,-61.95
CUST-01480,Female,0,No,Yes,54,Month-to-month,Fiber optic,No,No,Yes,No,No,Yes,No,2,35.92,1958.31,Electronic check,No,581.3,0,0.0234,0,0.0,49+ months,0.031496791445691244,0.31520792984197493,0.37009787481055884,Persuadable,18.31
CUST-04842,Female,0,No,No,13,Month-to-month,No,Yes,No,No internet service,No internet service,No,No internet service,Yes,1,43.61,529.63,Credit card (automatic),Yes,581.3,1,0.4897,0,0.0,13-24 months,-0.044318820007244374,0.24814299056183034,0.29265480055728804,Sleeping Dog,-25.76
CUST-05424,Male,0,Yes,No,18,Month-to-month,Fiber optic,No,Yes,No,No internet service,No internet service,No,Yes,1,35.6,618.07,Electronic check,Yes,580.86,0,0.3502,0,0.0,13-24 months,-0.02279414808578073,0.3523940420089396,0.37450907988362087,Sleeping Dog,-13.24
CUST-03174,Female,1,No,No,2,Month-to-month,Fiber optic,No internet service,Yes,Yes,No,No,No,Yes,2,55.55,116.98,Electronic check,No,580.84,1,0.7661,1,666.6,0-12 months,-0.19981383888895565,0.4289140413282305,0.6910864014255099,Sleeping Dog,-116.06
CUST-00452,Male,0,Yes,Yes,17,Month-to-month,DSL,Yes,No,No,No,Yes,No,Yes,2,35.38,637.13,Electronic check,Yes,580.75,0,0.3723,1,424.56,13-24 months,-0.0004130568907385959,0.41843237582364823,0.3461747406458539,Lost Cause,-0.24
CUST-04532,Female,0,Yes,Yes,9,Month-to-month,DSL,No,Yes,No internet service,Yes,No,No internet service,Yes,2,51.36,419.6,Electronic check,No,580.73,1,0.6481,0,0.0,0-12 months,0.12604101721868652,0.3613362102950061,0.3177629148223686,Persuadable,73.2
CUST-04794,Female,0,No,No,11,One year,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,5,30.49,354.14,Bank transfer (automatic),Yes,580.68,0,0.0646,0,0.0,0-12 months,0.0495372582103212,0.16674807496600438,0.21758309228647893,Sure Thing,28.77
CUST-03553,Male,0,Yes,No,22,Month-to-month,Fiber optic,No,No,Yes,No,No internet service,Yes,Yes,2,43.0,880.92,Bank transfer (automatic),Yes,580.56,1,0.3423,0,0.0,13-24 months,0.06429132001046287,0.25654531938910663,0.17488501371181456,Sure Thing,37.32
CUST-05146,Male,0,Yes,No,33,Month-to-month,Fiber optic,No internet service,Yes,Yes,Yes,No,Yes,Yes,4,36.11,1263.07,Credit card (automatic),Yes,580.49,1,0.1425,0,0.0,25-48 months,0.12833255935254315,0.3138156217197191,0.19822662135401484,Persuadable,74.5
CUST-06258,Male,0,Yes,Yes,57,Month-to-month,DSL,Yes,No,No,Yes,No,No internet service,Yes,2,31.38,1807.76,Electronic check,No,580.31,0,0.0167,0,0.0,49+ months,0.15893163100853558,0.25915070167829296,0.22328146874889526,Sure Thing,92.23
CUST-03748,Male,0,No,Yes,16,Month-to-month,Fiber optic,No,No,No internet service,No internet service,No,No,Yes,0,43.37,724.01,Bank transfer (automatic),Yes,579.76,0,0.4391,0,0.0,13-24 months,0.0442893118745627,0.3542120470119607,0.2531662639390394,Persuadable,25.68
CUST-00020,Female,0,No,No,30,One year,No,No,No,Yes,No internet service,No internet service,Yes,Yes,2,25.59,780.74,Mailed check,Yes,579.75,0,0.0094,0,0.0,25-48 months,0.06389008074615762,0.11090668469926851,0.1331260171369678,Sure Thing,37.04
CUST-01201,Female,1,Yes,Yes,1,Month-to-month,Fiber optic,No,No,Yes,Yes,No,No,Yes,2,76.03,70.37,Electronic check,Yes,578.58,1,0.8671,1,912.36,0-12 months,0.015299692601953215,0.5845690604090737,0.6289726768868844,Persuadable,8.85
CUST-01812,Male,0,No,No,9,Month-to-month,DSL,No,No internet service,No,Yes,No,Yes,Yes,2,52.01,451.46,Bank transfer (automatic),Yes,578.34,1,0.664,1,624.12,0-12 months,0.019869133656696944,0.3833301422303364,0.42371020003538956,Persuadable,11.49
CUST-06936,Male,0,Yes,Yes,12,Month-to-month,Fiber optic,No,No internet service,No,No internet service,No,Yes,No,1,47.53,557.75,Mailed check,No,578.22,0,0.5465,1,570.36,0-12 months,0.08301457344262766,0.3519581652151013,0.2687466101498025,Persuadable,48.0
CUST-01078,Female,0,Yes,Yes,7,One year,Fiber optic,Yes,No,Yes,No,No,No,Yes,2,29.3,215.85,Electronic check,No,577.96,0,0.0784,0,0.0,0-12 months,-0.03771528835573018,0.35032610691432337,0.360086571848701,Sleeping Dog,-21.8
CUST-04062,Male,0,No,No,46,Month-to-month,No,No,No,No internet service,No,No,Yes,Yes,1,36.65,1724.79,Bank transfer (automatic),Yes,577.21,0,0.0491,1,439.8,25-48 months,0.04606980884263365,0.3674784296148191,0.280077589331102,Persuadable,26.59
CUST-01156,Male,0,Yes,Yes,5,Month-to-month,Fiber optic,Yes,No,No,No,No internet service,No internet service,No,1,49.88,255.97,Credit card (automatic),No,576.76,1,0.7042,1,598.56,0-12 months,0.003642756553501013,0.41346817828622107,0.6234703527745304,Lost Cause,2.1
CUST-06943,Female,0,No,No,1,Month-to-month,DSL,No,No,Yes,No,No,No,Yes,1,75.61,82.4,Electronic check,Yes,576.0,1,0.8744,0,0.0,0-12 months,0.01394196764334589,0.6457604088769597,0.5268331890007732,Persuadable,8.03
CUST-03986,Female,0,Yes,No,3,Month-to-month,Fiber optic,No,No,No internet service,No,Yes,Yes,Yes,2,62.6,174.83,Mailed check,No,575.98,1,0.8015,0,0.0,0-12 months,0.04916854795354038,0.5593012385481754,0.30056640205216145,Persuadable,28.32
CUST-01980,Male,0,No,Yes,6,Month-to-month,Fiber optic,No,No internet service,No,No,No internet service,No,Yes,0,53.72,336.57,Bank transfer (automatic),Yes,575.98,1,0.7053,0,0.0,0-12 months,-0.0209958856983499,0.4169710852450548,0.5392589940893907,Sleeping Dog,-12.09
CUST-00977,Male,0,No,No,1,Month-to-month,Fiber optic,No internet service,Yes,No,No,No internet service,No internet service,Yes,1,78.01,82.69,Bank transfer (automatic),Yes,575.9,0,0.8812,1,936.12,0-12 months,0.23165528563308402,0.7786697534579691,0.47234620341514805,Persuadable,133.41
CUST-04829,Female,0,No,No,22,Month-to-month,Fiber optic,Yes,No,No internet service,Yes,Yes,No,Yes,3,34.49,828.96,Electronic check,No,575.53,0,0.2608,0,0.0,13-24 months,0.05052418672658352,0.2722290626013402,0.21937681812867982,Persuadable,29.08
CUST-04665,Female,0,Yes,No,39,Month-to-month,DSL,No,Yes,Yes,No,Yes,Yes,Yes,4,34.33,1209.84,Electronic check,Yes,575.42,0,0.0823,0,0.0,25-48 months,0.09499094963498529,0.3012535119588443,0.24250700362163144,Persuadable,54.66
CUST-03521,Male,0,No,No,20,Month-to-month,DSL,Yes,Yes,No,No internet service,No internet service,Yes,Yes,3,35.21,772.01,Electronic check,No,575.31,0,0.3106,0,0.0,13-24 months,-0.01383045862845977,0.25604445079589927,0.262689813768394,Sleeping Dog,-7.96
CUST-06707,Male,0,Yes,Yes,25,Month-to-month,Fiber optic,Yes,Yes,Yes,No,No,No,Yes,3,39.3,1025.07,Electronic check,Yes,575.09,0,0.2505,1,471.6,25-48 months,0.037634830406435435,0.4135838242079587,0.36217018103972987,Persuadable,21.64
CUST-01574,Female,0,Yes,Yes,7,Month-to-month,Fiber optic,No,Yes,Yes,No,Yes,No,Yes,3,42.66,326.51,Electronic check,Yes,575.07,1,0.6185,0,0.0,0-12 months,-0.014415596187301979,0.49472132898248894,0.4779326954800208,Sleeping Dog,-8.29
CUST-04335,Female,0,No,Yes,1,Month-to-month,Fiber optic,No internet service,Yes,Yes,No,No internet service,No,Yes,2,76.76,74.05,Electronic check,No,574.55,1,0.8646,1,921.12,0-12 months,0.1262491751657234,0.739651383958584,0.5995538252701846,Persuadable,72.54
